data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tipo_doenca
2018-01-21,201804,3.0,3,3,3,0.5747211,0.1116648,0,1,230440020180419589,2023-08-20,Fortaleza,0.0,1.159546,2686612,25.8571428571429,87.3973801428571,1,0,0,82.006675,77.5011857142857,26.7571428571429,27.2857142857143,,,,,,6548,zika
2018-01-14,201803,3.0,3,3,3,0.5465598,0.1116648,0,1,230440020180319589,2023-08-20,Fortaleza,0.0,1.0950391,2686612,25.2857142857143,85.3597227142857,0,0,0,77.4652044285714,72.5011234285714,26.9892857142857,28.1428571428571,,,,,,6548,zika
2018-01-07,201802,2.0,2,2,2,0.3331653,0.0744432,0,1,230440020180219589,2023-08-20,Fortaleza,0.0,0.69699806,2686612,24.7142857142857,83.6559997142857,0,0,0,78.941362,75.4115208571429,26.1428571428571,27.0,,,,,,6548,zika
2017-12-31,201801,3.0,3,3,3,0.56565154,0.1116648,0,1,230440020180119589,2023-08-20,Fortaleza,0.0,1.1381108,2686612,26.5714285714286,80.847216,0,0,0,78.6217005714286,75.487536,26.9714285714286,27.4285714285714,,,,,,6548,zika
2017-12-24,201752,3.0,3,3,3,0.66986626,0.1116648,0,1,230440020175219589,2023-08-20,Fortaleza,0.0,1.435142,2686612,26.1428571428571,83.6556594285714,0,0,0,79.7594065714286,78.1409508571429,26.9142857142857,27.2857142857143,,,,,,6548,zika
2017-12-17,201751,3.0,3,3,3,0.7278774,0.1116648,0,1,230440020175119589,2023-08-20,Fortaleza,0.0,1.6729895,2686612,26.5714285714286,80.9569448571429,0,0,0,75.5832022857143,72.0107861428571,27.125,27.8571428571429,,,,,,6548,zika
2017-12-10,201750,2.0,2,2,2,0.5396152,0.0744432,0,1,230440020175019589,2023-08-20,Fortaleza,0.0,1.0954503,2686612,26.4285714285714,79.4441531428571,0,0,0,76.6859208571429,74.1717537142857,26.8857142857143,27.2857142857143,,,,,,6548,zika
2017-12-03,201749,1.0,1,1,1,0.23288597,0.0372216,0,1,230440020174919589,2023-08-20,Fortaleza,0.0,0.47566852,2686612,26.2857142857143,79.4642345714286,0,0,0,76.6269742857143,70.6252772857143,27.1680272857143,28.1428571428571,,,,,,6548,zika
2017-11-26,201748,3.0,3,3,3,0.5539975,0.1116648,0,1,230440020174819589,2023-08-20,Fortaleza,0.0,1.1115028,2686612,26.0,79.4912365714286,0,0,0,69.9981021428571,56.7432711428571,28.035714,31.0,,,,,,6548,zika
2017-11-19,201747,0.0,0,0,0,0.0,0.0,0,1,230440020174719589,2023-08-20,Fortaleza,0.0,0.0,2686612,25.7142857142857,82.2723525714286,0,0,0,70.18519,56.174585,27.7916665714286,30.7142857142857,,,,,,6548,zika
2017-11-12,201746,5.0,5,5,5,0.9434696,0.18610801,0,1,230440020174619589,2023-08-20,Fortaleza,0.0,3.5836878,2686612,25.5,81.158405,0,0,0,69.6615,56.8294385,27.541666,30.5,,,,,,6548,zika
2017-11-05,201745,2.0,2,2,2,0.81429356,0.0744432,0,1,230440020174519589,2023-08-20,Fortaleza,0.0,2.6240056,2686612,,81.0225645,0,0,0,,,,,,,,,,6548,zika
2017-10-29,201744,1.0,1,1,1,0.7278897,0.0372216,0,1,230440020174419589,2023-08-20,Fortaleza,0.0,2.182414,2686612,,80.886724,0,0,0,,,,,,,,,,6548,zika
2017-10-22,201743,1.0,1,1,1,0.5786227,0.0372216,0,1,230440020174319589,2023-08-20,Fortaleza,0.0,1.2669371,2686612,,80.7508835,0,0,0,,,,,,,,,,6548,zika
2017-10-15,201742,0.0,0,0,0,0.0,0.0,0,1,230440020174219589,2023-08-20,Fortaleza,0.0,0.0,2686612,,80.615043,0,0,0,,,,,,,,,,6548,zika
2017-10-08,201741,0.0,0,0,0,0.0,0.0,0,1,230440020174119589,2023-08-20,Fortaleza,0.0,0.0,2686612,,80.4792025,0,0,0,,,,,,,,,,6548,zika
2017-10-01,201740,3.0,3,3,3,0.6770138,0.1116648,0,1,230440020174019589,2023-08-20,Fortaleza,0.0,1.4607615,2686612,,80.343362,0,0,0,,,,,,,,,,6548,zika
2017-09-24,201739,0.0,0,0,0,0.0,0.0,0,1,230440020173919589,2023-08-20,Fortaleza,0.0,0.0,2686612,,80.2075215,0,0,0,,,,,,,,,,6548,zika
2017-09-17,201738,2.0,2,2,2,0.3173572,0.0744432,0,1,230440020173819589,2023-08-20,Fortaleza,0.0,0.6736991,2686612,,80.071681,0,0,0,,,,,,,,,,6548,zika
2017-09-10,201737,4.0,4,4,4,0.6497766,0.1488864,0,1,230440020173719589,2023-08-20,Fortaleza,0.0,1.3156539,2686612,,79.9358405,0,0,0,,,,,,,,,,6548,zika
2017-09-03,201736,2.0,2,2,2,0.25628915,0.0744432,0,1,230440020173619589,2023-08-20,Fortaleza,0.0,0.58891726,2686612,23.8,79.8,0,0,0,71.870237,61.4,25.6099208,26.8,,,,,,6548,zika
2017-08-27,201735,4.0,4,4,4,0.3733646,0.1488864,0,1,230440020173519589,2023-08-20,Fortaleza,0.0,0.81315243,2686612,24.8571428571429,78.1428571428571,0,0,0,72.8472224285714,64.4285714285714,25.8869045714286,26.5714285714286,,,,,,6548,zika
2017-08-20,201734,2.0,2,2,2,0.051468797,0.0744432,0,1,230440020173419589,2023-08-20,Fortaleza,0.0,0.31544507,2686612,24.4285714285714,77.7142857142857,0,0,0,74.4345234285714,66.2857142857143,25.5416665714286,26.2857142857143,,,,,,6548,zika
2017-08-13,201733,4.0,4,4,4,0.1860446,0.1488864,0,1,230440020173319589,2023-08-20,Fortaleza,0.0,0.58799535,2686612,24.4285714285714,84.7142857142857,0,0,0,79.0535714285714,72.0,25.4285714285714,26.0,,,,,,6548,zika
2017-08-06,201732,10.0,10,10,10,0.6192637,0.37221602,0,1,230440020173219589,2023-08-20,Fortaleza,0.0,1.1472644,2686612,24.2857142857143,79.5714285714286,0,0,0,74.2876977142857,67.1428571428571,25.4880951428571,26.1428571428571,,,,,,6548,zika
2017-07-30,201731,3.0,3,3,3,0.015813235,0.1116648,0,1,230440020173119589,2023-08-20,Fortaleza,0.0,0.2893044,2686612,23.7142857142857,81.1428571428571,0,0,0,77.30754,70.7142857142857,25.0833334285714,26.1428571428571,,,,,,6548,zika
2017-07-23,201730,9.0,9,9,9,0.4484604,0.3349944,0,1,230440020173019589,2023-08-20,Fortaleza,0.0,0.9428616,2686612,23.5714285714286,84.7142857142857,0,0,0,80.7817457142857,74.5714285714286,24.5694447142857,25.8571428571429,,,,,,6548,zika
2017-07-16,201729,14.0,14,14,14,0.908472,0.5211024,0,1,230440020172919589,2023-08-20,Fortaleza,0.0,1.7661408,2686612,23.8571428571429,87.1428571428571,1,0,0,81.8293657142857,76.1428571428571,24.6825398571429,25.5714285714286,,,,,,6548,zika
2017-07-09,201728,8.0,8,8,8,0.5968412,0.2977728,0,1,230440020172819589,2023-08-20,Fortaleza,0.0,1.1308223,2686612,24.0,81.0,0,0,0,75.2023805714286,68.5714285714286,25.1011905714286,26.1428571428571,,,,,,6548,zika
2017-07-02,201727,9.0,9,9,9,0.49508184,0.3349944,0,1,230440020172719589,2023-08-20,Fortaleza,0.0,0.9943457,2686612,23.8571428571429,85.8571428571429,0,0,0,81.2281742857143,75.7142857142857,24.7896827142857,26.1428571428571,,,,,,6548,zika
2017-06-25,201726,5.0,5,5,5,0.0077464115,0.18610801,0,1,230440020172619589,2023-08-20,Fortaleza,0.0,0.32372093,2686612,24.8571428571429,86.5714285714286,0,0,0,81.4186514285714,76.2857142857143,25.7757935714286,26.2857142857143,,,,,,6548,zika
2017-06-18,201725,7.0,7,7,7,0.00049923256,0.2605512,0,1,230440020172519589,2023-08-20,Fortaleza,0.0,0.28296596,2686612,24.7142857142857,86.4285714285714,0,0,0,81.9087314285714,75.4285714285714,25.644841,26.5714285714286,,,,,,6548,zika
2017-06-11,201724,12.0,12,12,12,0.0003554189,0.4466592,0,1,230440020172419589,2023-08-20,Fortaleza,0.0,0.3493992,2686612,24.5714285714286,88.0,1,0,0,80.9919264285714,73.0,25.9857005714286,27.5714285714286,,,,,,6548,zika
2017-06-04,201723,28.0,28,28,28,0.011342419,1.0422049,0,1,230440020172319589,2023-08-20,Fortaleza,0.0,0.5883964,2686612,24.8571428571429,83.4285714285714,0,0,0,79.32738,72.0,26.0119048571429,27.7142857142857,,,,,,6548,zika
2017-05-28,201722,32.0,32,32,32,0.00033439722,1.1910912,0,1,230440020172219589,2023-08-20,Fortaleza,0.0,0.49209735,2686612,24.7142857142857,92.4285714285714,1,0,0,89.2214285714286,85.0,25.3285714285714,25.8571428571429,,,,,,6548,zika
2017-05-21,201721,41.0,41,41,41,5.6251673e-05,1.5260856,0,1,230440020172119589,2023-08-20,Fortaleza,0.0,0.49095476,2686612,25.5714285714286,86.7142857142857,0,0,0,83.0958057142857,78.4285714285714,26.2307254285714,27.0,,,,,,6548,zika
2017-05-14,201720,72.0,72,72,72,0.0074540167,2.6799552,0,2,230440020172019589,2023-08-20,Fortaleza,0.0,0.69134855,2686612,25.7142857142857,89.7142857142857,1,0,0,83.2923404285714,76.8571428571429,26.8271564285714,27.8571428571429,,,,,,6548,zika
2017-05-07,201719,75.0,75,75,75,0.00036667957,2.79162,0,2,230440020171919589,2023-08-20,Fortaleza,0.0,0.61438394,2686612,25.5714285714286,92.0,1,0,0,87.0127557142857,81.4285714285714,26.5841835714286,27.5714285714286,,,,,,6548,zika
2017-04-30,201718,110.0,110,110,110,0.07300596,4.094376,0,2,230440020171819589,2023-08-20,Fortaleza,0.0,0.829642,2686612,24.8571428571429,94.1428571428571,1,0,0,86.9131771428571,80.0,26.278941,27.7142857142857,,,,,,6548,zika
2017-04-23,201717,124.0,124,124,124,0.22806981,4.6154785,0,2,230440020171719589,2023-08-20,Fortaleza,0.0,0.9117997,2686612,25.2857142857143,94.4285714285714,1,0,0,89.3146822857143,83.2857142857143,26.4200677142857,27.2857142857143,,,,,,6548,zika
2017-04-16,201716,141.0,141,141,141,0.60708606,5.2482457,0,2,230440020171619589,2023-08-20,Fortaleza,0.0,1.033115,2686612,25.7142857142857,93.2857142857143,1,0,0,87.98441,82.1428571428571,26.7140024285714,27.8571428571429,,,,,,6548,zika
2017-04-09,201715,133.0,133,133,133,0.6125161,4.950473,0,2,230440020171519589,2023-08-20,Fortaleza,0.0,1.0359426,2686612,25.0,93.8571428571429,1,0,0,88.7435785714286,74.7142857142857,26.0103682857143,27.1428571428571,,,,,,6548,zika
2017-04-02,201714,140.0,140,140,140,0.9826167,5.2110243,0,2,230440020171419589,2023-08-20,Fortaleza,0.0,1.3092363,2686612,25.2857142857143,93.4285714285714,1,0,0,87.4538872857143,79.8571428571429,26.2487684285714,27.4285714285714,,,,,,6548,zika
2017-03-26,201713,144.0,144,144,144,0.99999046,5.3599105,0,2,230440020171319589,2023-08-20,Fortaleza,0.0,1.7886733,2686612,25.0,95.7142857142857,1,0,0,91.5809522857143,86.7142857142857,25.9214285714286,27.2857142857143,,,,,,6548,zika
2017-03-19,201712,104.0,104,104,104,0.99994653,3.8710465,0,2,230440020171219589,2023-08-20,Fortaleza,0.0,1.8713685,2686612,24.7142857142857,94.2857142857143,1,0,0,90.5498314285714,85.0,25.6204101428571,26.5714285714286,,,,,,6548,zika
2017-03-12,201711,83.0,83,83,83,0.99999434,3.089393,0,2,230440020171119589,2023-08-20,Fortaleza,0.0,2.3087213,2686612,25.0,95.0,1,0,0,88.4002255714286,80.7142857142857,25.9613622857143,27.2857142857143,,,,,,6548,zika
2017-03-05,201710,52.0,52,52,52,0.9995239,1.9355233,0,2,230440020171019589,2023-08-20,Fortaleza,0.0,2.1892142,2686612,25.0,93.4285714285714,1,0,0,88.0236005714286,81.2857142857143,26.3071924285714,27.5714285714286,,,,,,6548,zika
2017-02-26,201709,33.0,33,33,33,0.96442735,1.2283128,0,2,230440020170919589,2023-08-20,Fortaleza,0.0,1.6474941,2686612,24.0,96.5714285714286,1,0,0,92.5039691428571,85.0,25.0170067142857,26.4285714285714,,,,,,6548,zika
2017-02-19,201708,20.0,20,20,20,0.43916148,0.74443203,0,2,230440020170819589,2023-08-20,Fortaleza,0.0,0.953746,2686612,25.1428571428571,93.4285714285714,1,0,0,87.1720514285714,79.1428571428571,26.0566894285714,26.8571428571429,,,,,,6548,zika
2017-02-12,201707,14.0,14,14,14,0.16465437,0.5211024,0,1,230440020170719589,2023-08-20,Fortaleza,0.0,0.71544045,2686612,25.2857142857143,89.7142857142857,1,0,0,85.98593,80.0,25.8496542857143,26.8571428571429,,,,,,6548,zika
2017-02-05,201706,28.0,28,28,28,0.9626728,1.0422049,0,1,230440020170619589,2023-08-20,Fortaleza,0.0,1.7160115,2686612,25.7142857142857,88.2857142857143,1,0,0,82.4031251428571,76.5714285714286,26.9534854285714,27.7142857142857,,,,,,6548,zika
2017-01-29,201705,18.0,18,18,18,0.8241863,0.6699888,0,1,230440020170519589,2023-08-20,Fortaleza,0.0,1.394921,2686612,26.1428571428571,85.4285714285714,0,0,0,80.9655171428571,75.8571428571429,26.7902887142857,27.5714285714286,,,,,,6548,zika
2017-01-22,201704,17.0,17,17,17,0.91987205,0.6327672,0,2,230440020170419589,2023-08-20,Fortaleza,0.0,1.720961,2686612,25.5714285714286,89.0,1,0,0,81.9755437142857,73.7142857142857,26.7419951428571,27.8571428571429,,,,,,6548,zika
2017-01-15,201703,13.0,13,13,13,0.8928586,0.48388082,0,1,230440020170319589,2023-08-20,Fortaleza,0.0,1.7278101,2686612,25.1428571428571,88.8571428571429,1,0,0,82.8632648571429,75.2857142857143,26.3527211428571,27.2857142857143,,,,,,6548,zika
2017-01-08,201702,9.0,9,9,9,0.81141657,0.3349944,0,1,230440020170219589,2023-08-20,Fortaleza,0.0,1.5728213,2686612,25.0,88.7142857142857,1,0,0,83.3635685714286,77.0,25.9100528571429,26.5714285714286,,,,,,6548,zika
2017-01-01,201701,8.0,8,8,8,0.81729174,0.2977728,0,1,230440020170119589,2023-08-20,Fortaleza,0.0,1.6411648,2686612,26.2857142857143,86.7142857142857,0,0,0,79.1232991428571,68.8571428571429,27.1607144285714,28.1428571428571,,,,,,6548,zika
2016-12-25,201652,5.0,5,5,5,0.5449953,0.18610801,0,1,230440020165219589,2023-08-20,Fortaleza,0.0,1.0721273,2686612,26.0,83.8571428571429,0,0,0,76.3163257142857,65.8571428571429,27.260204,28.2857142857143,,,,,,6548,zika
2016-12-18,201651,4.0,4,4,4,0.42385942,0.1488864,0,1,230440020165119589,2023-08-20,Fortaleza,0.0,0.88226193,2686612,26.0,83.8571428571429,0,0,0,76.3877557142857,66.8571428571429,27.1496597142857,28.1428571428571,,,,,,6548,zika
2016-12-11,201650,6.0,6,6,6,0.5816235,0.2233296,0,1,230440020165019589,2023-08-20,Fortaleza,0.0,1.1253176,2686612,26.1428571428571,82.8571428571429,0,0,0,78.1148828571429,72.4285714285714,26.8628607142857,27.4285714285714,,,,,,6548,zika
2016-12-04,201649,3.0,3,3,3,0.12143896,0.1116648,0,1,230440020164919589,2023-08-20,Fortaleza,0.0,0.47081637,2686612,25.8571428571429,82.4285714285714,0,0,0,77.6403057142857,70.8571428571429,26.5510204285714,27.2857142857143,,,,,,6548,zika
2016-11-27,201648,5.0,5,5,5,0.3241624,0.18610801,0,1,230440020164819589,2023-08-20,Fortaleza,0.0,0.7706565,2686612,26.2857142857143,79.4285714285714,0,0,0,71.7661548571429,60.2857142857143,27.3928572857143,29.2857142857143,,,,,,6548,zika
2016-11-20,201647,8.0,8,8,8,0.63493407,0.2977728,0,1,230440020164719589,2023-08-20,Fortaleza,0.0,1.1913877,2686612,26.2857142857143,79.4285714285714,0,0,0,75.1632657142857,67.5714285714286,26.9336735714286,27.5714285714286,,,,,,6548,zika
2016-11-13,201646,6.0,6,6,6,0.26807564,0.2233296,0,1,230440020164619589,2023-08-20,Fortaleza,0.0,0.72610146,2686612,25.8571428571429,82.5714285714286,0,0,0,77.2245842857143,69.0,26.7191987142857,27.8571428571429,,,,,,6548,zika
2016-11-06,201645,6.0,6,6,6,0.14139608,0.2233296,0,1,230440020164519589,2023-08-20,Fortaleza,0.0,0.58917844,2686612,25.8571428571429,82.7142857142857,0,0,0,76.2508491428571,67.8571428571429,26.7257178571429,28.1428571428571,,,,,,6548,zika
2016-10-30,201644,7.0,7,7,7,0.16081806,0.2605512,0,1,230440020164419589,2023-08-20,Fortaleza,0.0,0.6306091,2686612,25.7142857142857,79.4285714285714,0,0,0,72.1709181428571,62.8571428571429,26.7091838571429,27.5714285714286,,,,,,6548,zika
2016-10-23,201643,13.0,13,13,13,0.61070657,0.48388082,0,1,230440020164319589,2023-08-20,Fortaleza,0.0,1.1179376,2686612,25.7142857142857,80.5714285714286,0,0,0,74.4742057142857,67.4285714285714,26.3591271428571,27.1428571428571,,,,,,6548,zika
2016-10-16,201642,9.0,9,9,9,0.28075904,0.3349944,0,1,230440020164219589,2023-08-20,Fortaleza,0.0,0.7774087,2686612,25.5714285714286,80.0,0,0,0,75.5,68.5714285714286,26.364796,27.5714285714286,,,,,,6548,zika
2016-10-09,201641,14.0,14,14,14,0.67115253,0.5211024,0,1,230440020164119589,2023-08-20,Fortaleza,0.0,1.1876945,2686612,25.5714285714286,75.0,0,0,0,70.6150792857143,62.8571428571429,26.405612,27.4285714285714,,,,,,6548,zika
2016-10-02,201640,10.0,10,10,10,0.1185484,0.37221602,0,1,230440020164019589,2023-08-20,Fortaleza,0.0,0.6292616,2686612,25.2857142857143,82.7142857142857,0,0,0,74.670918,63.1428571428571,26.5728454285714,28.7142857142857,,,,,,6548,zika
2016-09-25,201639,13.0,13,13,13,0.0023367663,0.48388082,0,1,230440020163919589,2023-08-20,Fortaleza,0.0,0.41436085,2686612,25.5714285714286,79.0,0,0,0,73.2088907142857,64.7142857142857,26.3739678571429,27.8571428571429,,,,,,6548,zika
2016-09-18,201638,9.0,9,9,9,9.374437e-08,0.3349944,0,1,230440020163819589,2023-08-20,Fortaleza,0.0,0.19808164,2686612,25.4285714285714,80.8571428571429,0,0,0,75.6507935714286,69.4285714285714,26.1031742857143,27.0,,,,,,6548,zika
2016-09-11,201637,16.0,16,16,16,0.0012081809,0.5955456,0,1,230440020163719589,2023-08-20,Fortaleza,0.0,0.42396116,2686612,25.0,83.4285714285714,0,0,0,77.6615648571429,70.4285714285714,25.8639454285714,26.7142857142857,,,,,,6548,zika
2016-09-04,201636,86.0,86,86,86,1.0,3.2010577,0,1,230440020163619589,2023-08-20,Fortaleza,0.0,3.256621,2686612,25.0,76.2857142857143,0,0,0,72.1048757142857,63.8571428571429,25.7993195714286,26.4285714285714,,,,,,6548,zika
2016-08-28,201635,22.0,22,22,22,0.4348303,0.8188752,0,1,230440020163519589,2023-08-20,Fortaleza,0.0,0.9527252,2686612,24.8571428571429,79.7142857142857,0,0,0,70.7517014285714,57.7142857142857,26.496032,28.2857142857143,,,,,,6548,zika
2016-08-21,201634,25.0,25,25,25,0.43500695,0.93054,0,1,230440020163419589,2023-08-20,Fortaleza,0.0,0.95562434,2686612,24.2857142857143,83.4285714285714,0,0,0,75.2567612857143,65.0,25.8271482857143,26.8571428571429,,,,,,6548,zika
2016-08-14,201633,21.0,21,21,21,0.030868819,0.78165364,0,1,230440020163319589,2023-08-20,Fortaleza,0.0,0.6039027,2686612,24.4285714285714,85.5714285714286,0,0,0,78.1793242857143,70.2857142857143,25.5665704285714,26.5714285714286,,,,,,6548,zika
2016-08-07,201632,23.0,23,23,23,0.003041997,0.8560968,0,1,230440020163219589,2023-08-20,Fortaleza,0.0,0.50745225,2686612,24.4285714285714,82.8571428571429,0,0,0,74.9846944285714,66.7142857142857,25.6156468571429,26.4285714285714,,,,,,6548,zika
2016-07-31,201631,31.0,31,31,31,0.012472236,1.1538696,0,1,230440020163119589,2023-08-20,Fortaleza,0.0,0.6065343,2686612,23.7142857142857,80.8571428571429,0,0,0,73.2303458571429,61.1428571428571,25.5510205714286,27.4285714285714,,,,,,6548,zika
2016-07-24,201630,52.0,52,52,52,0.3068504,1.9355233,0,1,230440020163019589,2023-08-20,Fortaleza,0.0,0.9082132,2686612,23.8571428571429,81.4285714285714,0,0,0,72.712586,62.7142857142857,25.6184811428571,27.0,,,,,,6548,zika
2016-07-17,201629,54.0,54,54,54,0.050384924,2.0099664,0,1,230440020162919589,2023-08-20,Fortaleza,0.0,0.74633336,2686612,24.4285714285714,84.7142857142857,0,0,0,78.6947277142857,71.1428571428571,25.7318598571429,26.7142857142857,,,,,,6548,zika
2016-07-10,201628,45.0,45,45,45,2.2727621e-05,1.674972,0,1,230440020162819589,2023-08-20,Fortaleza,0.0,0.48852843,2686612,24.8571428571429,83.4285714285714,0,0,0,76.7287414285714,67.7142857142857,26.0119052857143,27.4285714285714,,,,,,6548,zika
2016-07-03,201627,74.0,74,74,74,0.0016771416,2.7543986,0,1,230440020162719589,2023-08-20,Fortaleza,0.0,0.6492822,2686612,24.4285714285714,85.7142857142857,0,0,0,78.5454277142857,68.1428571428571,25.8440747142857,27.0,,,,,,6548,zika
2016-06-26,201626,93.0,93,93,93,0.0006927375,3.461609,0,1,230440020162619589,2023-08-20,Fortaleza,0.0,0.6562033,2686612,23.8571428571429,79.0,0,0,0,72.1836742857143,62.0,25.5768144285714,27.1428571428571,,,,,,6548,zika
2016-06-19,201625,109.0,109,109,109,3.6787842e-05,4.0571547,0,1,230440020162519589,2023-08-20,Fortaleza,0.0,0.62124294,2686612,25.1428571428571,81.1428571428571,0,0,0,75.6774364285714,66.5714285714286,26.3914395714286,27.4285714285714,,,,,,6548,zika
2016-06-12,201624,139.0,139,139,139,0.0001526263,5.1738024,0,1,230440020162419589,2023-08-20,Fortaleza,0.0,0.6755778,2686612,24.8571428571429,86.4285714285714,0,0,0,79.5223898571429,70.8571428571429,26.1746032857143,27.5714285714286,,,,,,6548,zika
2016-06-05,201623,173.0,173,173,173,0.008807799,6.439337,0,1,230440020162319589,2023-08-20,Fortaleza,0.0,0.7865594,2686612,25.2857142857143,89.7142857142857,1,0,1,82.4392871428571,74.4285714285714,26.2605444285714,27.8571428571429,,,,,,6548,zika
2016-05-29,201622,222.0,222,222,222,0.6044038,8.263195,0,1,230440020162219589,2023-08-20,Fortaleza,0.0,1.0255872,2686612,25.7142857142857,91.1428571428571,1,0,1,84.2312905714286,77.0,26.8287984285714,27.4285714285714,,,,,,6548,zika
2016-05-22,201621,225.0,225,225,225,0.8202564,8.37486,0,1,230440020162119589,2023-08-20,Fortaleza,0.0,1.0922449,2686612,25.8571428571429,86.0,0,0,1,80.5229601428571,72.7142857142857,26.703515,27.5714285714286,,,,,,6548,zika
2016-05-15,201620,232.0,232,232,232,0.9424348,8.635411,0,2,230440020162019589,2023-08-20,Fortaleza,0.0,1.1639237,2686612,25.5714285714286,88.8571428571429,1,0,1,82.00312,74.5714285714286,26.623583,27.8571428571429,,,,,,6548,zika
2016-05-08,201619,185.0,185,185,185,0.49897024,6.8859963,0,2,230440020161919589,2023-08-20,Fortaleza,0.0,0.99973196,2686612,25.4285714285714,92.7142857142857,1,0,1,87.3713664285714,79.5714285714286,26.4615334285714,27.7142857142857,,,,,,6548,zika
2016-05-01,201618,220.0,220,220,220,0.99923116,8.188752,0,3,230440020161819589,2023-08-20,Fortaleza,0.0,1.3873566,2686612,25.7142857142857,90.4285714285714,1,1,1,83.2111672857143,74.8571428571429,26.6244334285714,27.5714285714286,,,,,,6548,zika
2016-04-24,201617,183.0,183,183,183,0.99906415,6.811553,0,3,230440020161719589,2023-08-20,Fortaleza,0.0,1.4258671,2686612,25.7142857142857,89.0,1,1,1,82.5304672857143,74.8571428571429,26.9375315714286,28.0,,,,,,6548,zika
2016-04-17,201616,176.0,176,176,176,0.9999017,6.5510015,0,2,230440020161619589,2023-08-20,Fortaleza,0.0,1.5569113,2686612,25.1428571428571,88.0,1,1,1,80.1961677142857,68.8571428571429,26.755905,29.0,,,,,,6548,zika
2016-04-10,201615,106.0,106,106,106,0.39630187,3.9454896,0,2,230440020161519589,2023-08-20,Fortaleza,0.0,0.9649045,2686612,25.4285714285714,90.4285714285714,1,0,0,78.2551585714286,59.4285714285714,27.9434764285714,30.5714285714286,,,,,,6548,zika
2016-04-03,201614,112.0,112,112,112,0.57863325,4.1688194,0,2,230440020161419589,2023-08-20,Fortaleza,0.0,1.026997,2686612,25.1428571428571,95.1428571428571,1,0,0,91.5896815714286,86.0,25.984127,26.8571428571429,,,,,,6548,zika
2016-03-27,201613,111.0,111,111,111,0.65738726,4.1315975,0,2,230440020161319589,2023-08-20,Fortaleza,0.0,1.0566013,2686612,24.8571428571429,97.0,1,0,0,91.6691192857143,77.2857142857143,25.7689957142857,27.1428571428571,,,,,,6548,zika
2016-03-20,201612,108.0,108,108,108,0.7788811,4.0199327,0,2,230440020161219589,2023-08-20,Fortaleza,0.0,1.1131461,2686612,25.8571428571429,91.1428571428571,1,0,0,84.1512041428571,77.0,27.1478045714286,28.4285714285714,,,,,,6548,zika
2016-03-13,201611,115.0,115,115,115,0.9612848,4.280484,0,2,230440020161119589,2023-08-20,Fortaleza,0.0,1.2804409,2686612,25.2857142857143,92.8571428571429,1,0,0,84.7918972857143,75.2857142857143,26.7810247142857,28.7142857142857,,,,,,6548,zika
2016-03-06,201610,89.0,89,89,89,0.75812,3.3127224,0,2,230440020161019589,2023-08-20,Fortaleza,0.0,1.1135687,2686612,26.2857142857143,88.2857142857143,1,0,0,81.8051448571429,74.4285714285714,27.4696225714286,28.5714285714286,,,,,,6548,zika
2016-02-28,201609,95.0,95,95,95,0.9880381,3.536052,0,2,230440020160919589,2023-08-20,Fortaleza,0.0,1.4295517,2686612,26.1428571428571,88.1428571428571,1,0,0,81.3461842857143,72.7142857142857,27.4668365714286,28.7142857142857,,,,,,6548,zika
2016-02-21,201608,85.0,85,85,85,0.99561524,3.163836,0,2,230440020160819589,2023-08-20,Fortaleza,0.0,1.5657046,2686612,26.1428571428571,89.7142857142857,1,0,0,84.2879814285714,77.2857142857143,26.8072561428571,27.7142857142857,,,,,,6548,zika
2016-02-14,201607,62.0,62,62,62,0.9594416,2.3077393,0,2,230440020160719589,2023-08-20,Fortaleza,0.0,1.4045091,2686612,26.0,87.4285714285714,1,0,0,82.896962,76.0,26.7620412857143,27.8571428571429,,,,,,6548,zika
2016-02-07,201606,56.0,56,56,56,0.979656,2.0844097,0,2,230440020160619589,2023-08-20,Fortaleza,0.0,1.5350358,2686612,25.2857142857143,90.4285714285714,1,0,0,77.753365,59.7142857142857,27.6684112857143,30.1428571428571,,,,,,6548,zika
2016-01-31,201605,43.0,43,43,43,0.9528632,1.6005288,0,2,230440020160519589,2023-08-20,Fortaleza,0.0,1.4860004,2686612,24.5714285714286,93.4285714285714,1,0,0,81.8695362857143,65.2857142857143,26.6282981428571,29.2857142857143,,,,,,6548,zika
2016-01-24,201604,33.0,33,33,33,0.97978735,1.2283128,0,2,230440020160419589,2023-08-20,Fortaleza,0.0,1.7826293,2686612,25.1428571428571,90.5714285714286,1,0,0,80.77551,64.8571428571429,26.3852042857143,27.4285714285714,,,,,,6548,zika
2016-01-17,201603,38.0,38,38,38,0.9999811,1.4144208,0,2,230440020160319589,2023-08-20,Fortaleza,0.0,3.6361744,2686612,24.7142857142857,93.0,1,0,0,87.3680428571429,80.1428571428571,25.6679035714286,26.8571428571429,,,,,,6548,zika
